Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,f_a_age_group,f_a_admission_band,f_a_prev_qual_band,f_a_financial_risk,f_a_parental_edu_level,f_a_is_mature_student,f_a_first_choice,f_a_attended_daytime,f_a_prior_higher_edu,f_a_domestic_student,admission_grade_band,age_group,financial_risk,f_b_sem1_pass_rate,f_b_sem2_pass_rate,f_b_sem1_evaluation_rate,f_b_sem2_evaluation_rate,f_b_academic_progress,f_b_academic_performance_score,f_b_sem1_engagement,f_b_sem2_engagement,f_b_no_evaluation_flag,f_b_credited_ratio,f_b_grade_improvement,f_b_total_units_approved,f_b_total_units_enrolled,semester_1_pass_rate,semester_2_pass_rate,semester_1_evaluation_rate,semester_2_evaluation_rate,academic_progress,academic_performance_score,attendance_mode,early_admission_risk,current_academic_risk
1,39,1,9003,1,1,160.0,1,1,38,5,6,168.6,0,0,0,1,1,0,26,0,0,6,9,0,0.0,0,0,6,6,0,0.0,0,13.9,-0.3,0.79,Dropout,25-29,Q4,Q4,MEDIUM,19.5,1,1,1,0,1,Q4,25-29,MEDIUM,0.0,0.0,1.5,1.0,0.0,0.0,1.5,1.0,0,0.0,0.0,0,12,0.0,0.0,1.5,1.0,0.0,0.0,Daytime,LOW,HIGH
1,17,6,9773,1,1,141.0,1,37,37,5,5,127.7,1,0,0,1,1,0,18,0,0,6,6,6,15.166666666666666,0,0,6,6,6,14.833333333333334,0,9.4,-0.8,-3.12,Graduate,15-19,Q3,Q4,MEDIUM,37.0,0,0,1,0,1,Q3,15-19,MEDIUM,1.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,0,0.0,-0.33333333333333215,12,12,1.0,1.0,1.0,1.0,1.0,15.0,Daytime,MEDIUM,LOW
1,44,1,9130,1,39,130.0,1,38,19,9,9,150.0,0,0,0,1,1,0,24,0,2,6,8,4,11.75,0,1,6,8,2,13.5,0,11.1,0.6,2.02,Dropout,20-24,Q4,Q2,MEDIUM,28.5,1,1,1,0,1,Q4,20-24,MEDIUM,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.5,12.333333333333334,1.3333333333333333,1.3333333333333333,0,0.25,1.75,6,12,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.5,12.333333333333334,Daytime,LOW,HIGH
1,1,1,9119,1,1,142.0,1,1,38,4,3,129.8,1,0,0,1,1,0,18,0,0,5,5,0,0.0,0,0,5,6,1,15.0,0,10.8,1.4,1.74,Enrolled,15-19,Q3,Q4,MEDIUM,19.5,0,1,1,0,1,Q3,15-19,MEDIUM,0.0,0.2,1.0,1.2,0.1,15.0,1.0,1.2,0,0.0,0.0,1,10,0.0,0.2,1.0,1.2,0.1,15.0,Daytime,MEDIUM,HIGH
1,1,1,171,1,1,130.0,1,1,38,7,8,135.6,1,0,0,1,1,0,26,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.1,0.6,2.02,Dropout,25-29,Q4,Q2,MEDIUM,19.5,1,1,1,0,1,Q4,25-29,MEDIUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Daytime,LOW,HIGH
1,39,1,9254,1,19,133.1,1,37,37,9,4,100.0,0,0,0,1,1,0,27,0,0,6,11,3,11.333333333333334,0,0,6,10,3,14.75,0,16.2,0.3,-0.92,Dropout,25-29,Q1,Q2,MEDIUM,37.0,1,1,1,0,1,Q1,25-29,MEDIUM,0.5,0.5,1.8333333333333333,1.6666666666666667,0.5,13.041666666666666,1.8333333333333333,1.6666666666666667,0,0.0,3.416666666666666,6,12,0.5,0.5,1.8333333333333333,1.6666666666666667,0.5,13.041666666666666,Daytime,HIGH,HIGH
1,44,1,9003,1,39,140.0,1,37,37,9,6,140.0,1,0,0,1,1,1,20,0,0,6,10,5,12.6,0,0,6,6,5,13.2,0,12.4,0.5,1.79,Graduate,20-24,Q4,Q3,LOW,37.0,1,1,1,0,1,Q4,20-24,LOW,0.8333333333333334,0.8333333333333334,1.6666666666666667,1.0,0.8333333333333334,12.9,1.6666666666666667,1.0,0,0.0,0.5999999999999996,10,12,0.8333333333333334,0.8333333333333334,1.6666666666666667,1.0,0.8333333333333334,12.9,Daytime,LOW,MEDIUM
1,1,1,9119,1,1,129.0,1,12,1,4,10,124.1,1,0,0,1,1,0,19,0,0,5,10,0,0.0,0,0,5,10,1,14.0,3,7.6,2.6,0.32,Dropout,15-19,Q2,Q2,MEDIUM,6.5,0,1,1,0,1,Q2,15-19,MEDIUM,0.0,0.2,2.0,2.0,0.1,14.0,2.0,2.0,0,0.0,0.0,1,10,0.0,0.2,2.0,2.0,0.1,14.0,Daytime,MEDIUM,HIGH
1,1,1,9085,1,1,148.0,1,38,38,4,9,131.6,0,0,0,1,1,1,18,0,0,6,8,6,15.5,0,0,6,9,4,15.5,0,11.1,0.6,2.02,Dropout,15-19,Q3,Q4,LOW,38.0,0,1,1,0,1,Q3,15-19,LOW,1.0,0.6666666666666666,1.3333333333333333,1.5,0.8333333333333334,15.5,1.3333333333333333,1.5,0,0.0,0.0,10,12,1.0,0.6666666666666666,1.3333333333333333,1.5,0.8333333333333334,15.5,Daytime,LOW,MEDIUM
1,1,3,9500,1,1,143.0,1,1,1,4,4,129.0,1,0,0,1,1,0,18,0,0,8,8,7,12.365714285714288,0,0,8,8,7,12.365714285714288,0,10.8,1.4,1.74,Graduate,15-19,Q3,Q4,MEDIUM,1.0,0,0,1,0,1,Q3,15-19,MEDIUM,0.875,0.875,1.0,1.0,0.875,12.365714285714288,1.0,1.0,0,0.0,0.0,14,16,0.875,0.875,1.0,1.0,0.875,12.365714285714288,Daytime,MEDIUM,MEDIUM
1,17,1,9670,1,1,128.0,1,37,37,9,9,135.7,1,0,0,1,1,0,19,0,0,6,7,5,13.2,0,0,6,10,5,13.25,0,10.8,1.4,1.74,Enrolled,15-19,Q4,Q2,MEDIUM,37.0,0,1,1,0,1,Q4,15-19,MEDIUM,0.8333333333333334,0.8333333333333334,1.1666666666666667,1.6666666666666667,0.8333333333333334,13.225,1.1666666666666667,1.6666666666666667,0,0.0,0.05000000000000071,10,12,0.8333333333333334,0.8333333333333334,1.1666666666666667,1.6666666666666667,0.8333333333333334,13.225,Daytime,LOW,MEDIUM
1,43,1,9070,1,1,100.0,1,37,37,9,9,108.0,1,0,0,1,1,0,34,0,7,12,12,7,11.428571428571429,0,4,12,12,7,11.857142857142858,0,7.6,2.6,0.32,Enrolled,30-39,Q1,Q1,MEDIUM,37.0,1,1,1,0,1,Q1,30-39,MEDIUM,0.5833333333333334,0.5833333333333334,1.0,1.0,0.5833333333333334,11.642857142857142,1.0,1.0,0,0.4583333333333333,0.4285714285714288,14,24,0.5833333333333334,0.5833333333333334,1.0,1.0,0.5833333333333334,11.642857142857142,Daytime,HIGH,HIGH
1,1,1,9238,1,1,116.0,1,38,19,8,10,110.8,1,0,0,1,1,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,16.2,0.3,-0.92,Dropout,15-19,Q1,Q1,MEDIUM,28.5,0,1,1,0,1,Q1,15-19,MEDIUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,Daytime,HIGH,HIGH
1,1,1,9773,1,1,128.0,1,1,19,4,4,124.5,0,0,0,1,1,1,19,0,0,6,10,4,14.0,0,0,6,9,6,12.333333333333334,0,9.4,-0.8,-3.12,Graduate,15-19,Q2,Q2,LOW,10.0,0,1,1,0,1,Q2,15-19,LOW,0.6666666666666666,1.0,1.6666666666666667,1.5,0.8333333333333334,13.0,1.6666666666666667,1.5,0,0.0,-1.666666666666666,10,12,0.6666666666666666,1.0,1.6666666666666667,1.5,0.8333333333333334,13.0,Daytime,MEDIUM,MEDIUM
2,39,1,9003,1,1,120.0,1,2,2,1,4,100.0,0,0,0,1,1,0,30,0,3,12,12,3,12.0,0,5,12,16,5,11.8,0,15.5,2.8,-4.06,Dropout,30-39,Q1,Q1,MEDIUM,2.0,1,1,1,0,1,Q1,30-39,MEDIUM,0.25,0.4166666666666667,1.0,1.3333333333333333,0.3333333333333333,11.875,1.0,1.3333333333333333,0,0.3333333333333333,-0.1999999999999993,8,24,0.25,0.4166666666666667,1.0,1.3333333333333333,0.3333333333333333,11.875,Daytime,HIGH,HIGH
1,43,1,9773,1,1,121.0,1,1,3,9,3,123.8,0,0,0,0,1,0,22,0,0,4,4,0,0.0,4,0,5,8,3,12.0,0,10.8,1.4,1.74,Dropout,20-24,Q2,Q1,HIGH,2.0,1,1,1,0,1,Q2,20-24,HIGH,0.0,0.6,1.0,1.6,0.3333333333333333,12.0,1.0,1.6,0,0.0,0.0,3,9,0.0,0.6,1.0,1.6,0.3333333333333333,12.0,Daytime,MEDIUM,HIGH
1,17,1,9147,1,1,137.0,1,3,38,1,9,131.4,0,0,0,0,1,0,19,0,0,5,13,4,10.0,0,0,5,7,3,11.333333333333334,0,15.5,2.8,-4.06,Dropout,15-19,Q3,Q3,HIGH,20.5,0,1,1,0,1,Q3,15-19,HIGH,0.8,0.6,2.6,1.4,0.7,10.571428571428571,2.6,1.4,0,0.0,1.333333333333334,7,10,0.8,0.6,2.6,1.4,0.7,10.571428571428571,Daytime,LOW,MEDIUM
1,1,1,9147,1,1,115.0,1,38,1,9,8,118.5,0,0,0,1,1,0,21,0,0,5,9,1,10.0,0,0,5,10,1,10.0,0,7.6,2.6,0.32,Dropout,20-24,Q2,Q1,MEDIUM,19.5,1,1,1,0,1,Q2,20-24,MEDIUM,0.2,0.2,1.8,2.0,0.2,10.0,1.8,2.0,0,0.0,0.0,2,10,0.2,0.2,1.8,2.0,0.2,10.0,Daytime,HIGH,HIGH
1,1,2,171,1,1,129.0,1,37,37,9,9,122.0,1,0,0,0,1,0,22,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Dropout,20-24,Q2,Q2,HIGH,37.0,1,0,1,0,1,Q2,20-24,HIGH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Daytime,MEDIUM,HIGH
1,1,1,9254,1,1,125.0,1,37,37,9,9,122.9,0,0,0,1,1,1,19,0,0,6,7,6,11.166666666666666,0,0,6,12,3,11.666666666666666,0,10.8,1.4,1.74,Enrolled,15-19,Q2,Q1,LOW,37.0,0,1,1,0,1,Q2,15-19,LOW,1.0,0.5,1.1666666666666667,2.0,0.75,11.333333333333334,1.1666666666666667,2.0,0,0.0,0.5,9,12,1.0,0.5,1.1666666666666667,2.0,0.75,11.333333333333334,Daytime,MEDIUM,MEDIUM
1,1,1,9238,1,1,125.0,1,19,38,7,7,118.7,0,0,0,1,1,0,20,0,0,6,12,4,11.75,0,0,6,13,3,11.333333333333334,0,15.5,2.8,-4.06,Enrolled,20-24,Q2,Q1,MEDIUM,28.5,1,1,1,0,1,Q2,20-24,MEDIUM,0.6666666666666666,0.5,2.0,2.1666666666666665,0.5833333333333334,11.571428571428571,2.0,2.1666666666666665,0,0.0,-0.4166666666666661,7,12,0.6666666666666666,0.5,2.0,2.1666666666666665,0.5833333333333334,11.571428571428571,Daytime,HIGH,HIGH
1,39,1,9003,1,19,133.1,1,3,1,2,8,100.0,1,0,0,1,1,0,35,0,0,6,13,3,11.75,0,0,6,10,0,0.0,0,13.9,-0.3,0.79,Dropout,30-39,Q1,Q2,MEDIUM,2.0,1,1,1,0,1,Q1,30-39,MEDIUM,0.5,0.0,2.1666666666666665,1.6666666666666667,0.25,11.75,2.1666666666666665,1.6666666666666667,0,0.0,0.0,3,12,0.5,0.0,2.1666666666666665,1.6666666666666667,0.25,11.75,Daytime,HIGH,HIGH
1,16,2,9147,1,1,131.0,1,37,37,9,9,135.9,1,0,0,1,1,0,20,0,0,5,8,1,10.0,0,0,5,7,1,11.0,0,7.6,2.6,0.32,Dropout,20-24,Q4,Q2,MEDIUM,37.0,1,0,1,0,1,Q4,20-24,MEDIUM,0.2,0.2,1.6,1.4,0.2,10.5,1.6,1.4,0,0.0,1.0,2,10,0.2,0.2,1.6,1.4,0.2,10.5,Daytime,LOW,HIGH
1,1,1,9130,1,1,133.1,1,6,11,4,5,138.4,0,0,0,1,1,0,21,0,0,5,8,3,14.0,0,0,5,5,5,12.8,0,7.6,2.6,0.32,Graduate,20-24,Q4,Q2,MEDIUM,8.5,1,1,1,0,1,Q4,20-24,MEDIUM,0.6,1.0,1.6,1.0,0.8,13.25,1.6,1.0,0,0.0,-1.1999999999999993,8,10,0.6,1.0,1.6,1.0,0.8,13.25,Daytime,LOW,MEDIUM
1,39,1,9085,1,12,133.1,1,34,34,99,99,128.2,0,0,1,0,1,0,27,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,25-29,Q3,Q2,HIGH,34.0,1,1,1,0,1,Q3,25-29,HIGH,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0,10,0.0,0.0,1.0,1.0,0.0,0.0,Daytime,MEDIUM,HIGH
1,43,1,9773,1,1,114.0,1,37,38,9,5,107.4,1,0,0,0,1,0,26,0,0,6,12,3,12.0,0,0,6,15,0,0.0,0,9.4,-0.8,-3.12,Dropout,25-29,Q1,Q1,HIGH,37.5,1,1,1,0,1,Q1,25-29,HIGH,0.5,0.0,2.0,2.5,0.25,12.0,2.0,2.5,0,0.0,0.0,3,12,0.5,0.0,2.0,2.5,0.25,12.0,Daytime,HIGH,HIGH
1,17,1,9773,1,1,127.0,1,1,33,3,3,129.8,0,0,0,0,1,0,20,0,0,6,10,0,0.0,0,0,5,10,0,0.0,0,10.8,1.4,1.74,Dropout,20-24,Q3,Q2,HIGH,17.0,1,1,1,0,1,Q3,20-24,HIGH,0.0,0.0,1.6666666666666667,2.0,0.0,0.0,1.6666666666666667,2.0,0,0.0,0.0,0,11,0.0,0.0,1.6666666666666667,2.0,0.0,0.0,Daytime,MEDIUM,HIGH
1,39,1,9003,1,1,130.0,1,37,37,6,6,100.0,0,0,1,0,1,0,28,0,4,10,19,8,11.88888888888889,0,2,8,17,5,11.6,1,15.5,2.8,-4.06,Dropout,25-29,Q1,Q2,HIGH,37.0,1,1,1,0,1,Q1,25-29,HIGH,0.8,0.625,1.9,2.125,0.7222222222222222,11.777777777777779,1.9,2.125,0,0.3333333333333333,-0.28888888888888964,13,18,0.8,0.625,1.9,2.125,0.7222222222222222,11.777777777777779,Daytime,HIGH,MEDIUM
1,1,3,9773,1,1,121.0,1,19,38,9,7,113.0,1,0,0,1,1,0,19,0,0,6,6,6,13.833333333333334,0,0,6,6,6,13.666666666666666,0,11.1,0.6,2.02,Graduate,15-19,Q1,Q1,MEDIUM,28.5,0,0,1,0,1,Q1,15-19,MEDIUM,1.0,1.0,1.0,1.0,1.0,13.75,1.0,1.0,0,0.0,-0.16666666666666785,12,12,1.0,1.0,1.0,1.0,1.0,13.75,Daytime,HIGH,LOW
1,43,1,9991,0,1,120.0,1,37,19,9,9,107.0,0,0,0,0,1,0,47,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,Dropout,40+,Q1,Q1,HIGH,28.0,1,1,0,0,1,Q1,40+,HIGH,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0,10,0.0,0.0,1.0,1.0,0.0,0.0,Evening,HIGH,HIGH
4,39,1,9773,1,12,120.0,1,37,37,4,9,130.0,0,0,0,0,1,0,55,0,0,6,8,5,11.4,0,0,6,9,5,12.4,0,10.8,1.4,1.74,Dropout,40+,Q3,Q1,HIGH,37.0,1,1,1,0,1,Q3,40+,HIGH,0.8333333333333334,0.8333333333333334,1.3333333333333333,1.5,0.8333333333333334,11.9,1.3333333333333333,1.5,0,0.0,1.0,10,12,0.8333333333333334,0.8333333333333334,1.3333333333333333,1.5,0.8333333333333334,11.9,Daytime,MEDIUM,MEDIUM
1,43,1,9003,1,1,120.0,1,37,37,5,9,120.0,1,0,0,1,1,0,39,0,0,6,8,0,0.0,0,1,6,8,2,11.0,0,16.2,0.3,-0.92,Dropout,30-39,Q2,Q1,MEDIUM,37.0,1,1,1,0,1,Q2,30-39,MEDIUM,0.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.16666666666666666,11.0,1.3333333333333333,1.3333333333333333,0,0.08333333333333333,0.0,2,12,0.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.16666666666666666,11.0,Daytime,HIGH,HIGH
2,1,1,9003,1,1,120.0,1,37,37,9,9,120.5,1,0,1,1,1,0,35,0,14,17,17,14,10.642857142857142,1,12,12,12,12,10.666666666666666,0,15.5,2.8,-4.06,Dropout,30-39,Q2,Q1,HIGH,37.0,1,1,1,0,1,Q2,30-39,HIGH,0.8235294117647058,1.0,1.0,1.0,0.896551724137931,10.653846153846153,1.0,1.0,0,0.896551724137931,0.023809523809523725,26,29,0.8235294117647058,1.0,1.0,1.0,0.896551724137931,10.653846153846153,Daytime,MEDIUM,MEDIUM
1,39,1,9238,1,1,133.1,1,37,29,0,4,120.5,0,0,0,0,1,0,32,0,0,6,10,2,11.0,0,0,6,12,0,0.0,0,7.6,2.6,0.32,Dropout,30-39,Q2,Q2,HIGH,33.0,1,1,1,0,1,Q2,30-39,HIGH,0.3333333333333333,0.0,1.6666666666666667,2.0,0.16666666666666666,11.0,1.6666666666666667,2.0,0,0.0,0.0,2,12,0.3333333333333333,0.0,1.6666666666666667,2.0,0.16666666666666666,11.0,Daytime,MEDIUM,HIGH
1,1,4,9773,1,1,124.0,1,3,12,2,9,137.0,1,0,0,1,1,0,20,0,0,6,6,6,16.833333333333332,0,0,6,6,6,16.666666666666668,0,8.9,1.4,3.51,Graduate,20-24,Q4,Q1,MEDIUM,7.5,1,0,1,0,1,Q4,20-24,MEDIUM,1.0,1.0,1.0,1.0,1.0,16.75,1.0,1.0,0,0.0,-0.1666666666666643,12,12,1.0,1.0,1.0,1.0,1.0,16.75,Daytime,LOW,LOW
1,39,1,9254,1,1,150.0,1,37,37,9,9,115.0,0,0,0,1,1,0,36,0,0,6,8,6,13.571428571428571,0,0,6,9,5,13.2,0,12.7,3.7,-1.7,Graduate,30-39,Q1,Q4,MEDIUM,37.0,1,1,1,0,1,Q1,30-39,MEDIUM,1.0,0.8333333333333334,1.3333333333333333,1.5,0.9166666666666666,13.402597402597404,1.3333333333333333,1.5,0,0.0,-0.3714285714285719,11,12,1.0,0.8333333333333334,1.3333333333333333,1.5,0.9166666666666666,13.402597402597404,Daytime,HIGH,MEDIUM
1,39,1,9991,0,19,133.1,1,38,19,9,10,142.7,0,0,1,1,1,1,34,0,0,5,11,5,14.714285714285714,0,0,5,14,5,14.375,5,16.2,0.3,-0.92,Graduate,30-39,Q4,Q2,HIGH,28.5,1,1,0,0,1,Q4,30-39,HIGH,1.0,1.0,2.2,2.8,1.0,14.544642857142856,2.2,2.8,0,0.0,-0.3392857142857135,10,10,1.0,1.0,2.2,2.8,1.0,14.544642857142856,Evening,LOW,LOW
1,1,1,9670,1,1,116.0,1,38,19,0,2,116.7,1,0,0,1,1,0,21,0,0,5,8,0,0.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,Dropout,20-24,Q1,Q1,MEDIUM,28.5,1,1,1,0,1,Q1,20-24,MEDIUM,0.0,0.0,1.6,1.0,0.0,0.0,1.6,1.0,0,0.0,0.0,0,10,0.0,0.0,1.6,1.0,0.0,0.0,Daytime,HIGH,HIGH
1,43,1,9991,0,1,133.1,1,37,19,3,10,136.1,0,0,0,1,1,1,42,0,0,5,14,1,10.0,0,0,5,14,1,11.0,0,13.9,-0.3,0.79,Dropout,40+,Q4,Q2,LOW,28.0,1,1,0,0,1,Q4,40+,LOW,0.2,0.2,2.8,2.8,0.2,10.5,2.8,2.8,0,0.0,1.0,2,10,0.2,0.2,2.8,2.8,0.2,10.5,Evening,LOW,HIGH
1,39,1,9003,1,19,133.1,1,37,19,9,7,134.3,0,0,0,1,1,0,25,0,0,6,15,1,11.0,0,0,6,13,4,11.75,0,12.4,0.5,1.79,Dropout,25-29,Q3,Q2,MEDIUM,28.0,1,1,1,0,1,Q3,25-29,MEDIUM,0.16666666666666666,0.6666666666666666,2.5,2.1666666666666665,0.4166666666666667,11.6,2.5,2.1666666666666665,0,0.0,0.75,5,12,0.16666666666666666,0.6666666666666666,2.5,2.1666666666666665,0.4166666666666667,11.6,Daytime,LOW,HIGH
1,18,1,9773,1,1,167.0,1,38,38,6,7,153.0,1,0,0,1,1,1,18,0,0,6,6,1,11.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,Dropout,15-19,Q4,Q4,LOW,38.0,0,1,1,0,1,Q4,15-19,LOW,0.16666666666666666,0.0,1.0,0.0,0.08333333333333333,11.0,1.0,0.0,0,0.0,0.0,1,12,0.16666666666666666,0.0,1.0,0.0,0.08333333333333333,11.0,Daytime,LOW,HIGH
1,1,1,9773,1,1,140.0,1,19,38,9,9,132.0,0,0,0,1,1,1,18,0,0,6,6,5,12.0,0,0,6,6,6,12.833333333333334,0,12.7,3.7,-1.7,Graduate,15-19,Q3,Q3,LOW,28.5,0,1,1,0,1,Q3,15-19,LOW,0.8333333333333334,1.0,1.0,1.0,0.9166666666666666,12.454545454545455,1.0,1.0,0,0.0,0.8333333333333339,11,12,0.8333333333333334,1.0,1.0,1.0,0.9166666666666666,12.454545454545455,Daytime,LOW,MEDIUM
1,1,2,9238,1,1,124.0,1,38,19,9,7,129.6,1,0,0,1,1,0,19,0,0,6,10,6,11.125,0,0,6,7,6,11.857142857142858,0,7.6,2.6,0.32,Graduate,15-19,Q3,Q1,MEDIUM,28.5,0,0,1,0,1,Q3,15-19,MEDIUM,1.0,1.0,1.6666666666666667,1.1666666666666667,1.0,11.491071428571429,1.6666666666666667,1.1666666666666667,0,0.0,0.7321428571428577,12,12,1.0,1.0,1.6666666666666667,1.1666666666666667,1.0,11.491071428571429,Daytime,MEDIUM,LOW
1,43,1,9085,1,1,110.0,1,3,19,4,6,105.0,0,0,1,0,1,0,34,0,2,6,13,3,11.333333333333334,0,0,6,8,2,11.5,0,13.9,-0.3,0.79,Dropout,30-39,Q1,Q1,HIGH,11.0,1,1,1,0,1,Q1,30-39,HIGH,0.5,0.3333333333333333,2.1666666666666665,1.3333333333333333,0.4166666666666667,11.4,2.1666666666666665,1.3333333333333333,0,0.16666666666666666,0.16666666666666607,5,12,0.5,0.3333333333333333,2.1666666666666665,1.3333333333333333,0.4166666666666667,11.4,Daytime,HIGH,HIGH
1,17,2,9773,1,1,150.0,1,1,1,4,5,130.8,0,0,0,1,1,0,20,0,0,6,15,2,12.0,0,0,6,12,0,0.0,0,10.8,1.4,1.74,Dropout,20-24,Q3,Q4,MEDIUM,1.0,1,0,1,0,1,Q3,20-24,MEDIUM,0.3333333333333333,0.0,2.5,2.0,0.16666666666666666,12.0,2.5,2.0,0,0.0,0.0,2,12,0.3333333333333333,0.0,2.5,2.0,0.16666666666666666,12.0,Daytime,MEDIUM,HIGH
1,1,1,9500,1,1,123.0,1,37,37,7,7,119.7,0,0,0,1,1,0,20,0,0,7,8,0,0.0,1,0,7,7,0,0.0,0,13.9,-0.3,0.79,Dropout,20-24,Q2,Q1,MEDIUM,37.0,1,1,1,0,1,Q2,20-24,MEDIUM,0.0,0.0,1.1428571428571428,1.0,0.0,0.0,1.1428571428571428,1.0,0,0.0,0.0,0,14,0.0,0.0,1.1428571428571428,1.0,0.0,0.0,Daytime,HIGH,HIGH
1,17,1,9500,1,1,152.0,1,19,19,4,9,132.5,0,0,0,1,1,0,21,0,0,8,8,7,14.54,0,0,8,8,7,14.54,0,10.8,1.4,1.74,Graduate,20-24,Q3,Q4,MEDIUM,19.0,1,1,1,0,1,Q3,20-24,MEDIUM,0.875,0.875,1.0,1.0,0.875,14.540000000000001,1.0,1.0,0,0.0,0.0,14,16,0.875,0.875,1.0,1.0,0.875,14.540000000000001,Daytime,LOW,MEDIUM
1,44,1,9003,1,39,130.0,1,1,19,3,10,130.0,1,0,0,1,1,0,19,0,0,6,9,6,12.166666666666666,0,0,6,14,4,13.0,0,12.4,0.5,1.79,Graduate,15-19,Q3,Q2,MEDIUM,10.0,0,1,1,0,1,Q3,15-19,MEDIUM,1.0,0.6666666666666666,1.5,2.3333333333333335,0.8333333333333334,12.5,1.5,2.3333333333333335,0,0.0,0.8333333333333339,10,12,1.0,0.6666666666666666,1.5,2.3333333333333335,0.8333333333333334,12.5,Daytime,MEDIUM,MEDIUM
1,39,1,9085,1,1,133.1,1,1,1,4,4,120.0,0,0,1,0,1,0,31,0,0,5,13,4,13.5,1,0,5,12,3,11.666666666666666,1,9.4,-0.8,-3.12,Dropout,30-39,Q2,Q2,HIGH,1.0,1,1,1,0,1,Q2,30-39,HIGH,0.8,0.6,2.6,2.4,0.7,12.714285714285714,2.6,2.4,1,0.0,-1.833333333333334,7,10,0.8,0.6,2.6,2.4,0.7,12.714285714285714,Daytime,HIGH,MEDIUM
1,17,1,9670,1,1,133.1,1,1,37,4,5,150.0,0,0,0,1,1,0,21,0,0,6,8,6,14.75,0,0,6,9,5,14.333333333333334,0,11.1,0.6,2.02,Graduate,20-24,Q4,Q2,MEDIUM,19.0,1,1,1,0,1,Q4,20-24,MEDIUM,1.0,0.8333333333333334,1.3333333333333333,1.5,0.9166666666666666,14.560606060606062,1.3333333333333333,1.5,0,0.0,-0.4166666666666661,11,12,1.0,0.8333333333333334,1.3333333333333333,1.5,0.9166666666666666,14.560606060606062,Daytime,LOW,MEDIUM
1,1,1,9147,1,1,124.0,1,38,38,9,9,115.6,0,0,0,1,1,1,20,0,0,5,8,5,12.375,0,0,5,7,5,11.666666666666666,0,13.9,-0.3,0.79,Graduate,20-24,Q1,Q1,LOW,38.0,1,1,1,0,1,Q1,20-24,LOW,1.0,1.0,1.6,1.4,1.0,12.020833333333332,1.6,1.4,0,0.0,-0.7083333333333339,10,10,1.0,1.0,1.6,1.4,1.0,12.020833333333332,Daytime,HIGH,LOW
1,43,2,9500,1,6,119.1,1,1,19,4,10,119.1,0,0,0,1,1,0,22,0,0,7,7,6,12.733333333333334,0,0,7,7,6,12.733333333333334,0,7.6,2.6,0.32,Graduate,20-24,Q2,Q1,MEDIUM,10.0,1,0,1,1,1,Q2,20-24,MEDIUM,0.8571428571428571,0.8571428571428571,1.0,1.0,0.8571428571428571,12.733333333333334,1.0,1.0,0,0.0,0.0,12,14,0.8571428571428571,0.8571428571428571,1.0,1.0,0.8571428571428571,12.733333333333334,Daytime,HIGH,MEDIUM
1,1,2,9070,1,1,128.0,1,19,19,3,3,123.5,1,1,0,0,1,0,19,0,0,6,9,4,12.5,0,0,6,6,0,0.0,0,9.4,-0.8,-3.12,Dropout,15-19,Q2,Q2,HIGH,19.0,0,0,1,0,1,Q2,15-19,HIGH,0.6666666666666666,0.0,1.5,1.0,0.3333333333333333,12.5,1.5,1.0,0,0.0,0.0,4,12,0.6666666666666666,0.0,1.5,1.0,0.3333333333333333,12.5,Daytime,MEDIUM,HIGH
